puzzle_id,fen,mating_moves,rating
tqhRJ,2qrr1k1/bp3pp1/2pp2n1/p6p/n1P5/PPQ1PPP1/1B2N1KP/3RR3 w - - 0 25,c3g7,539
viMQT,5Q2/8/5P2/2pk1K1p/p7/P7/1P6/3q4 b - - 0 50,d1g4,1498
zrQlp,7k/6pb/p6p/8/1P4Q1/PN1P4/B1P2qPP/4R2K b - - 0 34,f2e1,673
7XuMM,6k1/6pp/p1rBp3/1p1pP3/8/8/5RPP/6K1 w - - 0 32,f2f8,531
BS4K9,r1b3rk/ppp4p/1n6/4p2q/4Np1b/P2PBP1P/BPP2P1K/R5Q1 w - - 0 20,g1g8,1236
6ZM8z,R2R4/2rn1Kpk/8/8/P7/4r3/8/8 w - - 0 49,d8h8,904
c3acS,5r1k/2RQ2pp/6q1/4N3/4b3/P3P2P/6P1/2B3K1 b - - 4 35,g6g2,687
3qB0h,4r2k/6pp/8/p1Q5/1q2pP2/1P2P3/P1R3PP/6K1 b - - 2 32,b4e1,684
AqJhm,8/8/6p1/6k1/5qP1/6QK/8/8 w - - 6 52,g3h4,943
HzvIT,rn3rk1/1bp2ppp/p2p4/5Qq1/1N1P1R2/8/PPP1B1PP/4R1K1 b - - 2 16,g5g2,585
rCpv2,8/3P2k1/5ppp/1p2p3/2p2nP1/2P4P/p4PB1/1Q3K2 b - - 0 49,a2b1q a2b1r,1016
zTYDq,Q7/4b3/8/8/8/4k3/4p3/4K3 b - - 0 68,e7h4 e7b4,604
VtxAt,2r3k1/5p2/4pqpP/3p4/5P1P/1pN1P3/rP1Q4/2K2R1R b - - 2 30,a2a1,1211
imr9b,8/7p/8/8/2b5/1p4Pk/7P/3N2K1 w - - 2 43,d1f2,1189
Er58F,3q2k1/pp3rp1/1n5R/5p1P/8/1Bp5/PP3PP1/3R2K1 w - - 0 27,d1d8,684
mmow5,6k1/5ppp/8/1B1Rn3/8/2b3PP/r4PK1/8 w - - 7 39,d5d8,399
fSxrs,R7/3b1rk1/3QP2p/p2P4/5p2/P4pPq/5B1P/5RK1 b - - 0 33,h3g2,945
3lIq5,r4r1k/2p3p1/pp2pp1p/5P1B/3q4/1Q1n1NP1/PP3PP1/R4K1R b - - 4 20,d4f2,526
kVCWY,r1bq1rk1/pppp1p1p/7p/5Nb1/2nQ4/7P/PPP2PP1/RN3RK1 w - - 0 13,d4g7,821
srpiS,r1bqr1kb/1p2pp1p/p2p2p1/6Nn/2P2Q2/2N3PP/PP2PPB1/R2R2K1 w - - 3 17,f4f7,749
phI0b,r3q2k/1pp3pp/p2b4/3Q4/8/1P5P/1P3PP1/R1B3K1 b - - 0 20,e8e1,919
ZM0vU,5rrk/p1p2pR1/1pq4p/8/1b6/3Q1P2/P4P1P/6RK w - - 1 29,g7h7 d3h7,842
7Xdba,r2n1rk1/pp3qpp/3p4/3Pp1b1/1PP5/3Q1bP1/PB4B1/3RK2R w K - 0 21,d3h7,1093
GAqMm,3q1k2/6p1/3NQb1p/2pP4/7P/6P1/bp3PK1/8 w - - 0 34,e6f7,932
jdh49,2rr2k1/4pp2/1q1pnnpQ/pB3N1p/Pp2P3/5P1P/PKP3P1/3RR3 w - - 9 25,f5e7,1170
tCF2D,4r3/pb1k1pQ1/2p1p3/3pP3/2Pq4/1P3N2/P1P2rPP/2KR1R2 b - - 3 21,d4a1,1166
uC5kL,r1b3kr/pp2nppp/8/2B5/4n3/2P5/P1P2PPP/2KR3R w - - 0 18,d1d8,643
MMavo,2k3r1/pp1rp3/2b4p/2p1p1p1/P3p3/2P1P1B1/1Q3PPP/3R2K1 b - - 0 30,d7d1,505
J9rCP,r2q1rk1/1ppbbppp/2np4/1p2P3/8/2NQ1NP1/PPP2PP1/2KR3R w - - 0 13,d3h7,1340
Mm9dF,r2q1r1k/1ppbnBp1/p1np2Q1/6p1/3PPB2/2P5/P1P3PP/R4RK1 w - - 0 15,g6h5,1124
8h95r,k7/1p3p2/2p4p/6p1/8/pPq5/P1P2PPP/1K1Q4 b - - 1 30,c3b2,830
90kH0,r3k2r/p1p2pp1/1bp4p/4N3/2N1bqP1/2P4P/PP2QP2/4RRK1 b kq - 3 17,f4g3,1687
rr0rY,r2q1rk1/pp1b2pp/3p4/2p5/2P1n3/2QP4/PB3PPP/R4RK1 w - - 0 18,c3g7,935
AF5a9,r1b2r2/ppp1qppk/2nbN3/4p3/3P2Q1/2P5/PP3PPP/R1B2RK1 w - - 2 14,g4g7,1116
x9XKL,2kr3r/2pqn2p/p2p4/4p3/4P3/2P1B3/P1P1QPPP/1R4K1 w - - 2 18,e2a6,808
yOyic,3r2k1/pQ4b1/1p4p1/4Bpq1/P1P5/8/3p1PP1/4R1K1 w - - 0 33,b7g7,751
a8vjE,2r1k2r/2qN1ppp/1p2p3/p2p4/3P1P2/b1P1B3/2PKQ1PP/3R3R b k - 0 18,c7c3,823
2QrkU,4r3/p2R4/5pPk/5Pr1/8/P7/1PP4K/8 w - - 3 39,d7h7,516
8huFw,8/5p2/4p3/4P3/5Pkp/4B3/5RKP/2r5 b - - 9 49,h4h3,793
eaxyU,r1b2r2/2q2pp1/p1n1p2k/1pnpP1N1/7B/2P5/PPQ2PPP/R4RK1 w - - 4 18,c2h7,905
zSekk,8/1k6/3R4/1Np5/2P1P3/1P1q4/7P/7K b - - 0 39,d3f1,1519
h01ey,r1bqk1nr/pppp1ppp/2n5/4b3/2B1P1P1/5Q2/PPP2P1P/RNB1K1NR w KQkq - 3 9,f3f7,721
IOz69,1k5r/pp6/1n4p1/3rpp2/8/NP2P3/P1R2PPP/3R2K1 b - - 0 22,d5d1,406
rImvT,r1b1k1r1/pp2bp1Q/2p4B/3pP3/3P2q1/2P3P1/PP2nP1P/3BRR1K b q - 0 19,g4f3,1196
Rpbje,r4rk1/pp1b1ppp/2n1p3/8/4Q3/2qB1N2/P1P2PPP/R4RK1 w - - 4 14,e4h7,400
oqCun,r5k1/1p1n2pp/p1n1pr2/2pp4/P2P2P1/1P2P1Qq/1BP4P/RN3RK1 b - - 2 17,f6f1 h3f1,1136
xxNbt,r4rk1/ppp2ppp/2np2q1/3P4/4P1b1/5N2/PP1NBP2/R2QRK2 b - - 2 16,g4h3,838
JAbpo,r1b1kb1r/pppp2pp/2n2P2/2n3B1/2B5/P4N2/1PP1qPPP/RN3RK1 w kq - 0 13,f6f7,1700
WJJVA,r6r/5b2/3p3p/1P2p1p1/1P3k1B/2R4P/3N4/4K3 w - - 0 34,c3f3,1198
QBjr5,4r1k1/p3pp1p/1pbb2p1/6n1/2P3P1/4N3/PP1Q4/5RK1 b - - 5 32,g5h3,1474
u9PNH,r4r2/2p3R1/pp2p3/2PpPp1k/4nP1P/P1P5/7P/2K3R1 w - - 0 29,g7h7,1244
34v36,4rr2/ppp2p1k/3p1P2/5PP1/2PRq3/4p1QP/PP2Nn2/5RK1 b - - 4 27,e4h1,990
aSk5o,r4rk1/pbp2pp1/3Np1qp/2p5/2BP1n2/4Q1P1/PPPB1P1P/R4RK1 b - - 0 17,f4h3,1067
NfeZI,8/7p/p4q1k/2pKb3/P1B1Q3/1P1P3P/2P5/8 b - - 8 49,f6d6,1148
Mu0PC,r4rk1/4bpp1/p1b1p2p/1ppqP3/8/P2PB1P1/1PP2Q1P/R3NRK1 b - - 0 18,d5h1,984
nKLiQ,5rk1/ppP3pp/8/4p3/5n2/2P2qB1/PPQ4P/RN2R1K1 b - - 4 20,f4h3,1176
qws99,5rk1/1p1bR2p/p4pp1/3P4/2q2B1Q/8/PP4PP/7K b - - 0 27,c4f1,1142
obsSc,2r4r/pp1R3p/2n2pk1/2b1p3/5BP1/2P2N1P/P4P2/4R1K1 w - - 2 22,f3h4,1029
Tuf2W,8/7k/2p2p2/2p3p1/2Pq2P1/3PRK1p/4R2P/8 b - - 4 45,d4f4,909
Rnh23,r3r1k1/pp1n1pPp/2pb4/q2p4/3P1P2/2n1P3/PPQ1BP2/2KR3R w - - 0 17,c2h7,760
kuDF5,3r1b1r/pp2k1p1/2npb1B1/2q2p1P/2P5/N1n5/PP2QPP1/4RKNR w - - 0 18,e2e6,588
gppnn,r2q1rk1/pp1nnppp/2p5/3p4/3P4/2NQPNP1/PP3PP1/R3K2R w KQ - 1 12,d3h7,607
bukKJ,b4k2/p5pp/3NQp2/8/3P4/6PP/P4P1K/2q5 b - - 2 31,c1h1,816
3gCg8,k1nQ4/ppB5/q5p1/6Pn/8/2P5/P1P5/2K5 w - - 1 32,d8c8,445
Wnigg,2k2b1N/pp2p1pp/2b5/8/3P1BP1/7q/PP6/RN1Q1RK1 b - - 0 17,h3g2,1203
hUSsr,1QR5/4k3/2p5/3p1K2/3P1P2/2P5/4q3/8 b - - 18 67,e2h5,1730
mlBMV,8/p7/8/3B2k1/2PbR3/6P1/3rr2P/5R1K b - - 10 39,e2h2,783
vdjPi,8/p7/B4k1p/5pP1/2PppK2/2r3P1/8/1R6 b - - 0 37,h6g5,906
NvNgY,1Q5r/3kbp1p/q1N1b1pB/8/3pN3/2p5/r4PPP/4R1K1 w - - 4 23,c6e5,1806
v9O5d,3r2k1/pp3Rp1/1q1P3p/8/3Q4/2P2rPb/4K2P/8 w - - 0 38,d4g7,815
sCyKl,r4rk1/1b1p1pp1/p2Bp3/7Q/2p1B3/8/PP3q1P/6NK w - - 0 28,h5h7,874
CJkW1,2kr1b1r/1pq2pp1/p2p1n1p/8/1n2P3/1P3B1P/PBPNQPP1/2KR3R b - - 4 13,c7c2,1078
k55CT,r1bq1bnr/p2knQpp/1p1p4/3Np3/2B5/8/PPP2PPP/R1B1K2R w KQ - 0 13,c4b5,1161
LVSyi,r5q1/1p1n1k2/p1p2p2/3p4/3PnB1P/P3P2p/1P2QP1K/2R2R2 b - - 0 24,g8g2,1232
KH6QZ,5k2/q3pPb1/3p3p/2p1n3/4PN2/2PP2P1/1PQ2R1P/r4bK1 w - - 0 28,f4e6,1094
LnHXu,r2q2k1/pbppn2p/1p4pP/5r2/8/2QP1N2/PPP1BP2/R3K2R w KQ - 0 16,c3g7,815
TUVeM,r4k1b/1p3p2/1n1p1p2/p1pPrNp1/P1P5/8/1P2qPP1/R5KR w - - 0 26,h1h8,661
38QP4,2kr4/1p5R/p3p1p1/5n2/8/NP6/P5PP/7K b - - 0 23,d8d1,584
sMD2A,r1bqk2r/ppp2pp1/3p2p1/3QP3/8/8/PPP3PP/RNb2RK1 w kq - 0 13,d5f7,796
UK45s,rn3rk1/1b3ppp/1p2p3/pPb2N2/2P3Q1/7P/PBNq1P1P/R3RBK1 b - - 1 17,c5f2 d2f2,1184
nPCi8,5rk1/6b1/3p3p/1npP2pn/p3P3/P4P1q/1P1Q3B/3RR1NK b - - 1 29,h5g3,1016
z0FW1,2r4k/R7/5pBp/4p3/1P6/P6P/3r1PP1/5K2 b - - 0 36,c8c1,885
AiZWs,8/8/3kr3/p1p2Q2/2p3P1/Pp3P1P/1P6/1K6 b - - 0 42,e6e1,485
A82Ga,2r1brkb/1p6/pq2p1P1/3pP3/3P4/3B4/PPN3NQ/1K6 w - - 0 36,h2h7,1046
66a7h,5rk1/p2nq1pp/bp1p1r2/n1pPp1N1/P1P3P1/2P2P1P/2Q1BR2/R1B3K1 w - - 3 22,c2h7,931
8oVgB,5r1k/4N1R1/6Kp/1P5P/5p2/8/P5P1/4q3 w - - 0 49,g7h7,826
19m14,rnbqkb1r/ppppp2p/8/5pp1/3PnB2/4P3/PPP2PPP/RN1QKBNR w KQkq - 0 5,d1h5,1145
0DOfH,2R5/p2nN1pk/1p2p2p/3p2P1/5P2/4P3/PP3KP1/7q w - - 0 29,g5g6,859
D7nhh,2br1rk1/1pq1Bppp/p3p3/8/2PN2n1/2NB4/PP2QPPP/2R2RK1 b - - 0 18,c7h2,676
WBJRf,rn2kb1r/pp2pppp/5n2/2p5/8/2P4Q/PPBP1P1P/RNB1K1Nq w Qkq - 0 8,h3c8,1092
sWP7v,7k/7p/4pr2/3p1p2/3P1P1P/2p2KR1/1q1r1P2/6R1 w - - 0 34,g3g8,438
fMtyQ,1r1r2k1/p4ppp/6b1/4P3/2P5/1P2q3/P2NQ1RP/2KR4 b - - 5 23,e3c3,900
7lTNe,rb4k1/1p1q3p/2n1pQpB/1N1p4/3P4/p1P4P/2B2PP1/6K1 w - - 0 27,f6f8,1083
J1W3V,r4r1k/pb2R1bp/1p2B1p1/2p3Nn/6Q1/N1P5/PP4PP/5R1K b - - 0 22,f8f1,1125
Lt4gF,rn2k2r/ppp1b1pp/2b1N3/3q1p2/1PBP4/2Q5/P4PPP/R1B2RK1 b kq - 2 14,d5g2,566
D9j96,8/6R1/5pNp/7k/6n1/6P1/1r6/6K1 w - - 0 40,g6f4,1031
yj413,4r1k1/pp3p1p/2p3p1/3p2N1/P4b2/1PPQ3q/5P2/3RRBK1 b - - 0 26,h3h2,1037
IPYlc,r1b2rk1/1pp3pp/1p1p4/3Pnp2/P1PQpNn1/1P2P1Pq/1BB2P1P/R4R1K b - - 4 18,h3h2,1103
Gs2Qf,6k1/5pp1/p4rrp/2P5/1P6/P2Q4/5qPP/3RR2K b - - 1 45,f2g2,1104
4aT0M,4bk2/R6p/2p1pp2/3p4/P1nP2Q1/4P2P/5PPK/1q1r4 w - - 0 31,g4g7,857
0AsP7,r2qr2Q/1b1nk1p1/p1nbp1p1/1p1p2P1/2pP1P2/1PP1P3/PBBN3P/R4RK1 w - - 0 22,h8g7,851
c3XPj,rnb1kb1r/pppp1p2/7B/4N2p/2BPP2q/6p1/PPP3P1/RN1Q1RK1 b kq - 0 10,h4h2,884
slUSx,k5nr/pp1p1ppp/1q6/8/Q3P3/3n4/5PPP/2R3K1 w - - 0 23,c1c8,808
r1gWs,2k5/1p4p1/p1n3b1/5p2/2p1q1nR/P1KN1N2/BP3PQ1/5R2 b - - 0 26,e4d3,1067
pFW7a,8/1p4r1/8/4P2p/5rkP/6P1/5RK1/8 w - - 0 40,f2f4,436
mieqa,5rk1/1p3p1p/p2Q2pB/P2Ppq2/1P6/7P/2r2bP1/1R1R3K w - - 2 26,d6f8,1359
X9q5D,r1b3rk/5p2/5n1p/pp1qN3/8/3BQ2P/PP3PP1/1R2R1K1 b - - 4 32,d5g2,874
Zt8zu,r1bq1rk1/ppp3p1/2nbpp2/3pn1NQ/3P1B2/4P3/PPP2PPP/R3K2R w KQ - 0 12,h5h7,847
O6RAS,8/7k/3p3p/4p2n/2B1Pq2/3P3P/8/6QK w - - 5 34,g1g8,805
klBJ9,r3kb1r/1bqp1pp1/p1n1P3/1pp3Np/4P1n1/P2P4/BPP3PP/RNBQ1RK1 b kq - 0 11,c7h2,689
n1d6t,5r1k/p1RB1r1p/6p1/3p4/PP1P4/4P3/3Q2PP/6K1 b - - 0 28,f7f1,480
WOGbl,6k1/ppq2pp1/2p3p1/8/4Q3/7R/PP1r2r1/5R1K w - - 0 28,e4e8,702
fdr57,r5k1/pp1R2p1/2p1pr2/4q3/2P3Q1/4P2P/P1P3K1/4R3 w - - 1 27,g4g7,951
A4FJy,2rb1rk1/pp2nppp/1n2p3/3pN1N1/3P4/B1q5/2Q2PPP/R4RK1 w - - 0 19,c2h7,864
l54Vk,8/7k/4Q2p/7K/2P3p1/4P3/6qP/8 b - - 0 45,g2h3,1318
hIzSV,rn1qkbnr/ppp1pppp/8/5QN1/8/8/PPp2PPP/RNB1KB1R b KQkq - 0 6,d8d1,989
ocXiB,r1b1k2r/bpqp1pp1/p1n1p3/2P3Bp/4P1n1/1NN4P/PP2BPP1/R2Q1RK1 b kq - 0 14,c7h2,585
5hT4j,r1bqkb1r/p1pp1ppp/2n2n2/6N1/2Q5/2N5/PP2PPPP/R1B1KB1R w KQkq - 1 8,c4f7,802
Sjilh,r1r3k1/p4pp1/Q6p/2PN4/8/7n/P5PP/1R4RK b - - 0 28,h3f2,869
7xNtB,8/Q4pk1/p1p3p1/1p2P3/8/1nP5/PPB4r/RKR5 b - - 0 41,b3d2,965
GWcoC,3r1rk1/pp2bppp/2n5/3bP1N1/4QB2/8/q1P1N1PP/3R1R1K w - - 2 21,e4h7,658
dUviy,1r1k4/2p2p2/3p4/p2P2Np/1nPQ2n1/1P3qPp/P4P2/R4RK1 b - - 1 25,f3g2 h3h2,1011
7AW6m,rnb1k2r/pp3ppp/2p1p3/4P1B1/2B1p3/2n5/PPP2PPP/3R1RK1 w kq - 0 11,d1d8,718
kmMur,r4rk1/p1p2ppp/1p1p4/3Pb2n/4P2q/2N5/PPP1Q1PP/R3BR1K b - - 3 17,h4h2,834
ZdZ4K,r2q3r/p1p1n2k/1b2Q1pp/4P3/P7/2P5/1P3PPP/1RB1K2R w K - 5 20,e6f7,885
QVDwV,5k2/ppN2ppp/3p4/3P4/2P5/1P3n2/P4r1P/4R2K w - - 1 33,e1e8,843
2JLvs,r2qkb1r/pp3ppp/4Pn2/2p1p3/2B1P1b1/4Q3/PPP2PPP/RNB1K2R b KQkq - 0 9,d8d1,577
SVlzZ,r2q1rk1/p2p2p1/1p2p1n1/2p3NQ/3P4/2P5/PP3PPP/R5K1 w - - 0 18,h5h7,878
cBLHY,5qk1/p4p1p/1p4p1/6Q1/2P5/1P6/P5PP/3rR2K b - - 7 31,d1e1,400
7XViF,r2q1rk1/1bp1bppp/1n2p3/1p1n4/1p1P4/P3PN2/1BQN1PPP/1BR2RK1 w - - 0 15,c2h7,550
kpUq6,r2q1rk1/bppbnppp/p3p3/3n2P1/N4P2/1PQPpN2/PBP1B2P/2KR3R w - - 1 15,c3g7,456
usBxZ,4rbk1/pQ3ppp/5n2/8/8/1P6/5PPP/4R1K1 b - - 0 26,e8e1,627
96tgr,r1b3k1/p1qp2r1/2nNppQ1/1p1nP3/3P4/P2B4/1P3PPP/R4RK1 w - - 1 19,g6e8,1227
hNScc,4r1k1/pp3ppp/5n2/8/8/1N4Q1/PP3PPP/3rNK2 b - - 2 26,e8e1 d1e1,400
WWrHZ,4r1k1/1pp2ppp/p1n2n2/2q1pNQb/4P3/2P2N2/PPB2PPP/3rR1K1 w - - 0 20,g5g7,1157
arZ3N,r1qbbrk1/1pp3pp/p3N3/4p3/6Q1/3P4/PPP2PPP/R3R1K1 w - - 0 19,g4g7,841
8SwtI,8/2p3pk/p1p4p/P1P4r/2q2pQ1/3b4/1B1RnPP1/5K2 w - - 0 41,g4g7,880
H15Hq,r3kb1r/1bqp1pp1/p3pn2/1p5p/3NP1n1/2P1BP1P/PPBNQ1P1/R4RK1 b kq - 0 13,c7h2,587
2TPhC,2kr2r1/ppp2p1p/3b1p2/8/P2P1Pq1/1QP2N2/1P1N1P1P/R4R1K b - - 0 16,g4g2,984
vB6p7,3r4/p4p2/1p3kpp/2P1p3/1P2Rn1P/5P1q/PQB2P2/4K3 b - - 6 40,h3h1,1162
8soe9,6rk/1p4bp/2n3pN/p7/6P1/7P/3q1P2/2R1R1K1 w - - 0 31,h6f7,979
Okto7,3r1q1k/4n1p1/pR5p/8/2B3p1/2Q4P/PP6/6K1 w - - 0 41,b6h6,1037
R5Nl1,r4rk1/1b3p1p/3p2p1/pNn3q1/2PQ1P2/P6P/4B1P1/4RRK1 b - - 0 21,g5g2,823
obL2P,8/5p1p/p4r2/6p1/P4rPk/Q6P/7K/8 w - - 3 33,a3g3,959
9BgDm,6k1/5pp1/4p2p/p3P3/P5r1/1P3Nq1/6Q1/1R5K b - - 0 47,g3g2,811
vJ7oS,r2q1knr/1bpp2bp/p1n5/1p1Bp2Q/8/8/PPP2PPP/RNB1R1K1 w - - 2 15,h5f7,738
OqD0Z,2k4N/pppn2pp/8/3Pq3/2Bp1P2/3P3b/PP5P/RN1Q2KR b - - 0 19,e5e3,881
VL58L,8/3BPk2/5P2/4K3/8/8/8/3r4 w - - 1 72,e7e8q,1343
Xb8kX,8/6p1/5pk1/ppQ5/3P2P1/1qP5/6PK/8 w - - 0 42,c5h5,1140
RJdOp,r1bqkb1r/ppnppp1p/6p1/n3P3/2B5/1Q3N2/PPP2PPP/RNB1K2R w KQkq - 7 9,c4f7,794
kDUoQ,5k2/p4pp1/1p6/1P6/q7/7P/6P1/3RR1K1 w - - 0 44,d1d8,640
xW535,3r4/pp3k2/2p2n1Q/2q2b2/3P4/8/PPP1B3/2K3RR b - - 0 25,c5c2,650
4jjqC,rn1q2k1/p4p1p/1p4p1/2P5/4b3/P1Q4P/1B1r1pP1/2R2R1K w - - 0 22,c3h8 c3g7,510
EmKaz,2rqkb1r/1p1np1pp/p7/2pP2pb/P1B1N3/3P1P1P/1PP1QP2/R3K2R w KQk - 0 14,e4d6,1324
XdN5y,r1b2rk1/pp3qpp/2n1p3/3p2bP/3P4/P2Q1N2/1PB2Pn1/RN3K1R w - - 0 16,d3h7,747
T8p2A,2rq1rk1/1b1n1ppp/3ppb2/8/1Pp5/4PN2/2QN1PPP/RB3RK1 w - - 0 17,c2h7,764
cEBkM,r1bq1r2/pp2nppk/4N3/3p4/2np1PQP/B7/2P3P1/1N2K2R w K - 2 16,g4g7,1116
vqzxg,r5k1/pp4pp/2p1qp2/2bn4/3N4/1P4R1/1B1R1PPP/4Q1K1 b - - 0 26,e6e1,554
b1OLL,2Bk1b1r/p3p1pp/3n4/8/8/1Q1n1q2/PPKP1P1P/RNB5 b - - 1 18,d3e1,1353
SFPZj,8/6k1/5p2/R7/4PKP1/5Prr/8/7R b - - 10 45,g3f3,1029
KzMbF,rnb2rk1/pppp2pp/8/4NPq1/4P3/8/PPP1KbPP/RN1Q1B1R b - - 1 9,g5e3,742
kcKFs,r1b1k2r/pp3ppp/1q2p3/3pB3/8/2N5/PPP1KbPP/R2Q1B1R b kq - 1 12,b6e3,623
KN9C6,r4rk1/pp3pp1/1q3P2/3p4/1P3p1B/P2P2QP/2P3PK/1R6 w - - 0 29,g3g7,527
QSxPa,rn2kb1r/pp3ppp/2p1p1b1/3p4/3PnPPq/2NBPN1P/PPP5/R1BQ1K1R b kq - 2 9,h4f2,1094
t1ndF,2k5/p2p2Q1/bpp1p3/2b1P3/4q3/2P5/PP4PK/R2R4 b - - 0 24,e4h4,906
H07Ag,2kr2r1/1ppb4/3p2q1/1NnP4/p1P2pPp/4P2P/NP1Q4/2KR1BR1 b - - 0 31,c5b3,840
6xgUW,3Q4/3bn3/3kp3/pB1p4/P2P4/8/3q1PPP/2q2RK1 w - - 2 32,d8d7,942
5jvIf,k1r3r1/5p2/4p3/6R1/P1p1q2p/7P/1Q3Pb1/2B1N1K1 w - - 6 49,g5a5,997
9f52i,3q3k/1p3Q2/p1p1r2p/4rN2/8/6PP/PPP3BK/8 w - - 0 29,f7g7,1209
EriZb,1r6/k6q/1pbp3r/p1p1p1p1/4P1p1/2P3P1/1R2Q2P/1R3BK1 w - - 6 50,e2a6,677
1xLOj,1k6/1r3pb1/pBR4p/5Bp1/1nP1r3/7P/1P3PP1/6K1 w - - 0 32,c6c8,1124
4rTtB,8/ppp5/5k2/8/6Bp/4r1bP/PPPR2P1/5K2 b - - 6 29,e3e1,651
sPGDo,r4r2/pp2Np2/2n2p1p/3p2k1/7R/6P1/PP3P1P/R5K1 w - - 1 28,f2f4,1155
l37L6,5R2/4r1kp/3p4/p1pPp1p1/PpP1K1P1/1P1P1Q2/7q/8 w - - 2 60,f3f6,1048
FTOJF,2kr3r/ppq2pp1/2p5/3p3p/4P1n1/3P1Q1P/PPPN1RP1/R1B4K b - - 0 17,c7h2,971
5sqXt,7Q/8/1p1q2p1/p4pk1/P3p3/1P4P1/5PK1/8 w - - 2 57,h8h4,1392
Gu9Dg,r1bq3r/ppNnkpbp/3p1np1/1N6/2B1Pp2/8/PPP2PPP/R2QK2R w KQ - 2 11,d1d6,1313
TvOYU,rnbq1rk1/pp3pbn/2pp3Q/4p1N1/4P2P/2NP4/PPP1BPP1/R3K2R w KQ - 3 12,h6h7,755
sufrU,r2q1rk1/ppp1n1p1/1bn2p2/3bp1NQ/3P4/2P5/PP3PPP/R1B1RNK1 w - - 0 16,h5h7,944
VfhMH,rnbqnr1k/ppp2Bpp/8/4N1bQ/3p4/8/PPP2PPP/RN3RK1 w - - 1 11,e5g6,1009
488x2,8/6pk/2q3p1/4Q3/8/2B3PP/P4P1K/1r6 b - - 2 36,c6h1 b1h1,792
EqFLp,1k5r/1Pp2pp1/p2p4/P3p1N1/4Pbb1/2PP2r1/3NQR1p/R1BB3K b - - 0 29,g3g1,1196
Duc2y,r1b1k2r/1p1nppb1/2p3p1/p2P3p/P3PB1P/qP3N2/2P3P1/1KQR1B1R b kq - 4 15,a3a1,996
0IOGk,rnbqkbnr/ppppp2p/5p2/6p1/2B1P3/8/PPPP1PPP/RNBQK1NR w KQkq - 0 3,d1h5,810
QGgEs,6r1/4b2k/p2p3p/1p1Pp2Q/6q1/5r2/PP2RP2/R1B2K2 w - - 5 32,h5h6,1129
Dvruf,4r2k/p4pp1/8/q2P4/1p6/3B3P/5PP1/4R1K1 w - - 0 34,e1e8,527
CPhEq,r4rk1/p1bb1pp1/2pq3p/3p4/3NN3/PQ2P3/1P3PPP/1BR2RK1 b - - 0 21,d6h2,957
QjBIZ,5r1k/pQ5p/3p2pP/5r2/8/P7/1PP5/1K2b3 w - - 0 38,b7g7,807
qEfBh,r2q1kr1/1p2npbp/p2N2p1/2P5/1P6/5Q2/PB3P1P/R3K3 w Q - 6 19,f3f7,518
u8tek,8/1R6/1P4pk/3Pbp2/4n2P/7K/6P1/R7 b - - 1 43,e4f2,1004
3asfi,r1b1kb1r/ppp1p3/1qn2p1p/6p1/2P5/3QpPB1/PP2P1PP/3RKBNR w Kkq - 4 13,d3g6,1465
fl7Dr,B3kbnr/p4ppp/b1np4/4p3/1p2P2B/1P6/P4PPP/4K2R w Kk - 0 15,a8c6,559
Sh5kM,r6k/nq2b2n/4pr1Q/p2pN3/PppP3P/2P1P3/1P3P2/R3K1R1 w Q - 1 23,h6g7,1303
866be,2kr4/p1p2ppp/8/2b5/3n1B2/2QP1P2/1PPKR2P/q6R b - - 0 21,d4f3,1459
cRWR0,r4r2/p1kp3p/6p1/3QP3/8/2P5/P1P3PP/5R1K b - - 0 29,f8f1,400
ZYKpz,2r2rk1/1bq2pp1/pp2p2p/2npP3/8/2PQ1N1P/PPB2PP1/R3R1K1 w - - 7 19,d3h7,443
KihU5,1k1rr3/ppp2ppp/3b1n2/7q/6bP/2N2QP1/PP3PB1/R1B2RK1 w - - 3 19,f3b7,979
EeUkX,8/8/8/5kpp/5n2/3pQP2/q7/4R1K1 b - - 5 46,a2g2,942
ebU4a,k5r1/pp6/8/8/2P1PQq1/5R1P/P1R4K/8 b - - 0 34,g4g1,1319
FxuoP,3r2k1/pb1N1pp1/1p1Pp2p/1B1q4/5P2/1P1R3P/6P1/2Q3K1 b - - 0 28,d5g2,1163
nSpzm,rn2k2r/pp4p1/2pb4/3pP2p/2PP1pb1/1QN1q3/PP1NB1KP/R1B4R b kq - 7 18,g4h3,2007
fuxUC,2n1r3/kbQ1P2q/4n3/1p1p3p/8/1P2K3/5PP1/7R w - - 0 34,h1a1,1311
Ubt31,4b2k/pp5p/1q3P2/8/3p4/PP1P3P/2P3P1/4R1K1 w - - 0 32,e1e8,413
bT7BF,rnbq1rk1/pp3pb1/2pp4/4p1pQ/2PP4/2N1P1P1/PP3PP1/R3K2R w KQ - 0 15,h5h7,1046
aTzB5,r3kb1r/1pp1pppp/p2q4/6Bb/2BN2n1/2NP3P/PPP2P2/R2Q1RK1 b kq - 0 11,d6h2,716
HWSg1,rn2kb1r/pp2pppp/8/3p1Q2/3Pn2B/7P/PqP2PP1/RN2KB1R w KQkq - 0 10,f5c8,1092
hdAJk,r1bqr2Q/ppp1k1p1/2n1p3/4P1N1/1b1P3P/2N5/PP3PP1/R3K2R w KQ - 7 19,h8g7,805
