puzzle_id,fen,key_moves,mate_in,rating
eFink,2Q2Nk1/p4p1p/1p2p1p1/8/5n2/6NP/Pq3nP1/1B3RK1 b - - 0 27,f2h3,2,1345
Q24m8,2k5/1p2P1p1/p1pq4/6r1/6RK/2P5/PP2Q3/8 b - - 4 40,g5h5,2,1975
DdriT,2b1r1k1/5qpp/p7/1p1p1r2/1P1B2Q1/2n2N1P/1P3PP1/4R1K1 w - - 0 29,e1e8,2,1885
irEG8,r1b4k/bpQ2Bp1/p6q/8/Pn6/3P4/5PPP/5RK1 w - - 0 25,c7d8,2,1137
9Ivft,1Q6/1p1b4/4p1qk/3p2r1/2p5/2P1P3/1P3PP1/rBK5 w - - 0 30,b8h8,2,795
yWR5c,8/7p/2Q3p1/4pp2/1p1q2Pk/1P3P2/7K/8 w - - 0 43,c6f6,2,1283
7n54D,3rk2r/p4ppp/Q1b2n2/2b5/2P5/1nN5/PP1B2PP/R2K1B1R b k - 1 16,d8d2,2,1330
4SMCq,r1r5/2q2p1k/p2p1b2/Pp6/4bP2/1P6/3Q4/R3K1R1 w Q - 0 27,d2h2,2,921
tH4Ck,3r1r1k/p1ppqp2/1p2p3/4P3/2P2P2/3Q4/PP3P1P/2K3R1 w - - 2 20,d3h3,2,962
8gfDW,b3r1k1/1r2Rpp1/p2P4/2Q3q1/8/3B4/5PPP/R5K1 b - - 0 33,b7b1,2,1884
2mQ2S,2k1r3/pbp5/1p6/6q1/2P4p/1Pn3P1/P4P1P/3RR1K1 w - - 0 27,e1e8,2,463
Xv6Bp,rn2k1nr/ppp1ppb1/7p/3Np2b/1q6/4B3/PPP2PPP/2KR1BNR w kq - 0 10,d5c7,2,1488
7cbM9,5k2/2r3p1/1p1bpqB1/p2b3Q/1n6/7R/1P3PPP/5RK1 w - - 12 34,h5h8,2,906
42n6y,1r6/p2R4/2N5/3p1p2/k7/2QP4/P4PPP/6K1 b - - 0 32,b8b1,2,415
QnQT6,4k3/3rb2R/4R3/8/6PP/7K/P2r4/8 b - - 0 49,d7d3,2,872
PBPQ7,r3k2r/1p3ppp/p3p3/1b4B1/1bN5/3Q1N2/q1n2PPP/3R1K1R w kq - 0 18,d3d8,2,1660
ahcPK,5rk1/Q4ppp/2bqp3/8/8/1B1P3P/P1P5/2R1R1K1 b - - 2 28,d6g3,2,1150
VcZEx,2k1r3/1p3Q2/p1p2P2/7p/6p1/2Pr3P/PP4P1/4R2K b - - 0 26,e8e1,2,1515
2ASVX,2r3k1/R5p1/p2q1p1p/3P3Q/1pp5/2P3P1/5PKP/8 w - - 0 39,h5f7,2,887
QfmKL,8/1R3R2/1p2p1k1/6P1/1q5P/5P1K/8/2q5 w - - 0 43,f7f6,2,1617
1pBJ5,7q/pp2bpk1/2p3p1/4p3/1PP1P1n1/P1N5/3RBPP1/3Q2K1 b - - 2 28,h8h2,2,825
zQSf6,3R2nk/pp2r3/2p4p/2q1b2B/4P3/1P6/P1P4P/1K4R1 w - - 0 35,g1g8,2,1491
nl7tn,6k1/5p1p/2p2Pp1/3p4/1P2rQB1/7P/5PK1/q7 w - - 2 39,f4b8,2,576
qD3T4,5r1Q/p4k2/4pP2/5q2/2bP4/PpP5/5bPP/R6K w - - 0 30,h8g7,2,1194
aXF7q,1rb2rk1/1p2bppp/pN1p2q1/P2Pp2n/2B1P3/1Q2BP2/1P3RPP/6RK b - - 10 20,h5g3,2,1174
jc0M9,6k1/p2rR2p/1p3ppB/3q1p2/8/P1P3K1/7P/4R3 w - - 2 29,e7e8,2,1236
jzFqh,8/p4pk1/1p4p1/4P2p/7P/8/PPqpQPP1/K2R4 b - - 1 34,c2c1,2,1016
GBqMS,3q1rk1/2p3p1/4p2p/3p4/3P4/Q1NBn3/P6P/R4RK1 b - - 1 22,d8g5,2,1361
oEKbz,6k1/5pp1/5n1p/4KB2/2R4P/6P1/r7/8 w - - 0 52,c4c8,2,554
vEmnj,5rk1/7p/2p1p1p1/1bNn1q2/3BP3/P7/1Q4PP/R5K1 b - - 0 33,f5f1,2,1219
irshf,rn2k1nr/pbpp1pp1/1p3q1p/2b5/4PP2/2NP4/PPPBB2P/R2QK1NR b KQkq - 0 8,f6h4,2,954
Q2Ubh,4k2N/p7/4pPp1/4P3/3P1K2/4Qb2/Prq4P/R5R1 b - - 0 34,c2f5,2,1295
zfSBB,r1b2k2/1pp3q1/5p1p/1P1RpP1Q/1n1bP3/6P1/1P4KP/5R2 w - - 1 28,d5d8,2,863
AIiSt,r3r1k1/7p/2p1q3/p4pB1/1p6/8/PPB2PPQ/3R2K1 b - - 0 27,e6e1,2,585
9ry3H,6k1/p1R2pp1/3p3p/8/q6P/5bK1/PP3P2/6Q1 b - - 6 31,a4g4,2,1296
gwklF,r1b1k2r/1p2bppp/p2pp3/q5B1/1n1NN3/8/PPPQ1PPP/1K1R1B1R b kq - 0 12,a5a2,2,715
QKvM2,rnr4k/pp3pRp/4b2q/3p3N/3P4/2QB4/PPK5/6R1 w - - 1 22,c3c8,2,1814
wnXXO,2rr4/pp3kpp/1p6/8/1P2pN2/P3BbP1/R2R1P1P/6K1 b - - 9 23,c8c1,2,925
mBNyI,8/p2N1pk1/1p1Q2p1/2p1P3/2q5/4P3/8/3K4 w - - 0 40,d6f8,2,1787
kgjor,5Q2/p2r1p2/5k1p/2P5/2p1R3/8/PPP2PPP/6K1 b - - 0 27,d7d1,2,645
BNLek,1k1r4/pp3p1p/5p2/2b5/8/1P6/P2rNPPP/R2R1K2 b - - 0 25,d2d1,2,741
62NOI,rn2k1nr/p4pq1/2pp4/2b1pP2/Pp6/1B1P1NPp/1PPB1P2/R2Q1RK1 b kq - 0 17,g7g3,2,1547
RsxXd,5r2/pb3pk1/1p2p1n1/4P2R/3P1Q1P/1N6/q5PK/8 w - - 0 34,f4h6,2,1331
Avwla,8/4Q1pk/4p2p/2p1q2P/8/5p2/8/6RK b - - 1 41,e5h5,2,856
9ZzKN,8/5pk1/6p1/4bP1p/7K/5B2/2r4P/R4R2 b - - 1 43,c2h2,2,1486
tItHK,rnb3k1/pp3ppp/4pn2/8/5B1Q/2q2N2/P4PPP/3R2K1 w - - 0 18,d1d8,2,769
oDr2n,5k2/1p1R1p1p/p3r3/5R2/5P2/2P2P1K/PP5P/6r1 b - - 4 32,e6h6,2,926
Cq1ok,6k1/1p3ppp/p1pNp3/3rP1q1/8/P4Q1P/1P4PK/8 w - - 4 29,f3f7,2,839
Tg4LG,Q7/2p2kp1/3b1p2/5R2/3Pn1p1/1P2P3/4r3/B5K1 b - - 0 32,d6h2,2,1573
PRoT4,8/pQ6/1p2k3/2p5/2q5/4p3/PP2B1PP/5K2 b - - 1 30,c4c1,2,850
5XC7Q,2r1r1k1/pp4pp/5B2/8/P5RQ/8/1P2qPPP/5RK1 b - - 0 30,e2f1,2,1401
0q1OJ,r5nr/ppQb1kp1/7p/6B1/8/3qR3/PP3PPP/RN4K1 b - - 2 18,d3d1,2,714
4G5JW,r2r4/3PQpk1/1p3Np1/p7/P1q2N2/4P3/1p3PPP/1R4K1 b - - 1 35,c4c1,2,1144
GersO,k2r4/p2q1pp1/4p3/3n3p/2rP1B2/8/PQ3PPP/1R3RK1 w - - 0 28,b2b8,2,777
C0bKn,6k1/1p4pp/2pN4/3b3P/8/3p1P2/1r2r1P1/R5K1 w - - 5 38,a1a8,2,830
nXWHY,r3k3/2pb1p2/1p1p4/p1P1p2q/2PnP3/P2P1Np1/4BPP1/R2Q1RK1 b q - 0 19,d4f3,2,1326
j80Qp,rnb2k2/p1pp2pQ/1p2p3/3q4/8/2P2N2/P1P2PPP/R1B3K1 b - - 0 16,d5d1,2,525
jSXzn,4r3/p5pk/3q2p1/5pn1/2Qp1P2/P2Pr1B1/2R1PR2/6K1 w - - 0 35,f2h2,2,1404
frwBi,1n1r1r2/1nq2p2/1p2pNpk/p3P3/PPPR4/5N1P/6P1/3R2K1 w - - 0 35,d4h4,2,1144
3xYBm,R5rr/3k1p2/1Q3p2/4p3/1P1P1q1p/2P4P/5PP1/6K1 w - - 3 26,a8a7,2,1331
HeGoc,r2k3r/qp2R3/2pBpP2/5p1p/2N5/pP6/P1P5/1K6 w - - 2 29,d6c7,2,1788
MnVMu,1b1rr1k1/ppq2pp1/2p2p1p/8/2PP4/2B2Q1P/PP3PP1/3RR1K1 b - - 0 23,c7h2,2,985
jPyYS,r2r2k1/1q3ppp/4p3/1n6/1N2PP2/2P4P/3Q2P1/3R3K w - - 0 37,d2d8,2,618
oRBTF,7k/1p3p2/1P3Pp1/2Qpp3/2p2q2/7b/1P5P/6K1 w - - 0 32,c5f8,2,1011
JDFN4,5r2/8/p1k2r2/1pp2nQ1/4p3/PPn1B3/3R3R/5K2 b - - 1 38,f5e3,2,1173
Gek65,6k1/1b3pp1/4p1qp/1PP4n/3B4/4QP2/r5PP/2R3RK b - - 0 30,h5g3,2,1161
hOMd7,5k2/2p3p1/p1p2np1/2p5/Q7/3PKP2/PPr4P/8 b - - 3 23,f6d5,2,1147
9gdX8,2r1r1k1/p6p/1p6/6p1/1PbB1p2/P4P2/5RPP/R2N2K1 b - - 2 27,e8e1,2,1027
8A4lN,r5rk/3Q2pp/5p2/1b1P4/2p2N2/2R3P1/q4P1P/6K1 w - - 0 34,f4g6,2,1282
pErTZ,r5k1/p1Q2p1p/3p1pp1/2p2b2/2Bn1P1P/3P4/P5PK/1q6 w - - 0 23,c7f7,2,1136
Kczof,8/6p1/2N3B1/2p2Pk1/5bn1/2P2P1R/PP3r2/4K3 b - - 5 42,f4d2,2,981
Hm8h5,4rrk1/5ppp/p2b4/1p1Bn3/5q2/2P4P/PP1Q1PP1/RN3RK1 b - - 4 17,e5f3,2,1241
ujTRZ,5rk1/4RN2/3p2p1/K1pP2B1/1rPb3P/5R2/P7/8 b - - 0 43,f8a8,2,1033
mo0SV,r5rk/p1Q5/1p4p1/4R2n/2Pn1P2/P1B3pb/8/2N3K1 b - - 1 36,d4f3,2,1596
ahUNe,rn2k2r/pp1b1ppp/4p3/3nP3/3P3q/2P2N2/P2BK1PP/R2Q1B1R b kq - 4 12,d7b5,2,1698
6ZzgP,5rk1/p5pp/2pP4/8/3PnnR1/P7/1B4PP/3R2K1 b - - 1 31,f4e2,2,1107
5pLpG,6k1/5ppp/2p3b1/8/3r4/2Np2P1/P1r2PP1/1R1R2K1 w - - 0 26,b1b8,2,669
UTTcs,r1b1Qr1k/pp5p/5q2/2p5/2Bn4/P6P/1PP5/2KR2R1 w - - 2 27,g1g8,2,1451
c8zXF,2k3r1/pp6/2p1n3/1Pb1B3/2P1PNq1/P6R/2Q4P/3R3K b - - 0 37,g4g1,2,1586
HkgVE,r1b2rk1/pppp1ppp/8/8/2B4P/5Q2/P2q1PP1/2R1R1K1 w - - 0 17,f3f7,2,1508
kNldM,1r5k/q5pp/p7/2r2p2/PP1R4/5P2/6PP/3R2K1 w - - 0 30,d4d8,2,424
2Sa9r,3r1r1k/ppp3pp/2n4q/8/4P3/2P3p1/PP1N1Q1P/3R1RK1 w - - 0 20,f2f8,2,947
oYXiO,r1b4k/1p4p1/2p2r1p/p7/5P1P/P5P1/2Bb2K1/4R3 w - - 2 30,e1e8,2,449
mcokK,6k1/p5bp/1p4p1/3qpp2/Q7/B5P1/P4P1P/6K1 w - - 0 34,a4e8,2,531
RywP3,1k3r2/1p1R4/p5Q1/4q3/4p3/1P2P3/P5PP/R5K1 b - - 0 29,e5a1,2,808
VRlXD,3r2r1/ppp2p1k/1n2pPp1/8/2Pq4/P2B1R2/1P4PP/R6K w - - 0 22,f3h3,2,690
tVgDR,5k2/4q2p/2P4n/p1PB2n1/7K/P5p1/1Q6/8 w - - 6 37,b2h8,2,1370
N7wJa,7k/pp3p1p/3R1Pp1/2p5/8/8/PPP1r2P/6K1 w - - 0 33,d6d8,2,435
Kw6Tk,r3r1k1/pp3ppb/1bp2q1p/8/3P3N/P4PP1/1P1QR2P/4R1K1 w - - 0 22,e2e8,2,901
EYyso,8/4Q3/5ppk/p6p/6PP/4P3/5PK1/3q4 w - - 2 41,g4g5,2,1733
YKIyC,3rk3/1Q1p4/8/8/8/PBP5/1P1R3P/3Knq2 b - - 6 35,e1g2,2,2186
RCVYX,6k1/B4ppp/1p1Q4/8/5P1q/8/PPr3PP/3R2K1 b - - 0 24,h4f2,2,1101
NIFS3,3r2k1/pN3pp1/2R1p2p/8/1Pb5/b4Q2/5PPP/4K3 b - - 0 32,a3b4,2,958
5KJHk,3rr1k1/pp3ppp/8/3P4/1P3qP1/P1NQp3/2R2bKP/2B2R2 b - - 0 26,f4g4,2,1525
rpsll,r1b2rk1/pppp1ppp/8/2b5/2B1P1n1/5N2/PP3qPP/RNBQR2K b - - 1 11,f2g1,2,1190
ethKr,2kr3r/ppp3pp/2p5/8/4R3/8/PP3PPP/RNB3K1 b - - 0 15,d8d1,2,400
YQzGx,2k5/p1p2p2/1p1p2p1/NP2b3/2P3q1/P2BP1p1/5PP1/2RQ1R1K b - - 0 28,g4h4,2,980
n3GGr,q3k1r1/3n1pPp/4b2B/2b1p3/3pP3/1p1N1P2/1P1QN2P/1K1R1B1R b - - 2 23,a8a2,2,924
Zcobs,3r2k1/5p1p/2P2p2/1P6/P3q3/5P2/2Rp2PP/3Q2K1 b - - 0 30,e4e1,2,1390
Gc8V5,8/RP6/5k2/5pp1/P7/6PK/1r6/8 b - - 0 52,g5g4,2,1060
9Kr7r,3Q1R2/6pk/4p2p/6q1/3pP1N1/3P3P/1r4r1/5K2 w - - 2 32,f8h8,2,1495
87biS,2kr4/1p4p1/2p1p3/p4p1p/8/Pq2RP2/RP6/1K1NQ3 b - - 0 35,d8d1,2,899
BfzOO,4r2k/pb3Qbp/1pn3p1/5p2/7q/2PB4/P4PPP/R5K1 w - - 0 22,f7e8,2,553
7NIAM,6r1/pp1kbR2/2p1p3/2Pp4/8/2P1P1qb/P2NB3/R5QK b - - 1 25,h3g2,2,1435
KQLvi,6k1/1p3pp1/6r1/1p2P2p/3Q1P1q/2P4P/P5PK/5R2 b - - 3 27,h4g3,2,851
c8VWv,4rrk1/3Q1ppp/6n1/p2Nq3/8/P2R4/1P3PPP/3R2K1 b - - 3 27,e5e1,2,769
8D3Tt,5rr1/1p1nn3/p2p3k/3P3P/2PqR3/1PN4Q/P5P1/R2B3K b - - 0 30,f8f1,2,1341
prZNj,2r3k1/p4ppp/4pb2/8/1P6/P2RP1Q1/5PPP/6K1 b - - 0 25,c8c1,2,539
Km1CY,r5kr/1p3pp1/2b5/n1B5/p4P2/3BQNP1/PP3K2/4RR1q b - - 7 30,h8h2,2,1246
lyqYD,7k/pp4rp/4R3/2pP1p2/4nP2/2P2r1P/PP5K/6R1 w - - 4 35,e6e8,2,800
QwILp,3b2k1/5ppp/r3p3/1qP5/1p2n3/1N2BK2/1PP2PPP/3R4 w - - 0 26,d1d8,2,737
bRZI9,r1b2b1k/ppp4p/8/3P4/2P5/6Qq/P4P1P/R1B3K1 w - - 0 29,c1b2,2,1271
1RSQF,2k4r/ppp5/8/2P1R3/1P2P1r1/4R1Pb/P3QP1p/7K b - - 0 32,h3g2,2,1170
Gvhqc,8/pp5R/2p1bppB/5k2/r7/2P1PN2/1P3PPP/6K1 b - - 0 31,a4a1,2,552
txQmt,2r5/p4pkp/1p2p3/7p/3P4/8/PP1R1PPP/6K1 b - - 2 24,c8c1,2,408
YAZSC,2k2b2/1p4p1/p3p2n/PP3q2/4n3/2BQ3p/5PPP/R3R1K1 b - - 0 23,f5f2,2,1233
yiZ31,r7/2p2p1k/p2b2p1/3Q3p/P6N/4q1P1/7P/1rR4K w - - 0 34,d5f7,2,1414
T074j,r7/ppknbQ2/1q2p3/3pP1P1/8/2P3P1/P5P1/R1B2R1K b - - 0 25,a8h8,2,1228
Cmk4v,3rkr2/pp2bq2/8/2p5/7p/7P/PPP1QPP1/3R2K1 w - - 6 26,e2b5,2,1327
poWmA,r7/p2k4/2p1p3/3pP1b1/2qQ4/2B4P/1PP5/R2K1R2 b - - 0 30,c4f1,2,1237
aAdhu,r3k2r/pp3pQ1/2n1p1p1/2B5/2q5/1p3N2/P4PPP/1K1R3R b kq - 2 19,c4c2,2,1331
Onc6c,r5k1/1r3ppp/4p3/p1n1P3/8/3R1N2/5PPP/3R1K2 w - - 4 27,d3d8,2,892
USWWs,8/2r5/6R1/p1p1rp1p/3p4/1P1K3k/P4R1P/8 w - - 2 51,g6g3,2,1197
6DJCL,7k/2q3pp/p2b1p2/1pp2P2/3p4/1P1P1P2/P1PB3P/4Q2K w - - 1 27,e1e8,2,461
UgzSk,3r1rk1/1p3ppp/p1b5/4N3/2P5/1PR5/P3RPPP/6K1 b - - 0 23,d8d1,2,560
YqbI1,4r1k1/7p/pp1pN1b1/2pPb3/2P4q/5QN1/PP4K1/5R2 w - - 0 34,f3f8,2,1080
UciHc,3r2k1/2q1r3/4p1pQ/1p2Pp2/1ppP3R/P1Pb4/6BP/6K1 w - - 0 30,h6h8,2,1352
dQVJQ,1r3r2/1p2pp1k/p2p1P1b/2pP4/2P1P2R/5n1P/P7/6RK w - - 0 32,g1g7,2,1702
QfAGd,1R6/p5k1/4q1p1/7p/b1pp1Q2/2b4P/6P1/6K1 w - - 0 38,f4f8,2,1733
t0NR6,8/8/6R1/1r6/8/5K1k/8/8 w - - 8 58,g6h6,2,1214
9SnSK,2r2B2/3k2p1/pp2pp2/3p4/PQ1PbP1p/1P2P3/2q3PP/5RK1 w - - 2 27,b4d6,2,1157
SJdF6,k4n2/ppr5/4Rp1p/3p2pP/P2P4/8/2P2P2/2K5 w - - 0 33,e6e8,2,624
OUg8C,4r2k/4r1p1/p1p5/1p2n1qp/3P4/2P5/PPB2QPP/5RK1 w - - 2 32,f2f8,2,598
i96rg,6k1/p4rpp/2np1P2/1q1b4/5P2/2B3QP/2r3P1/4RR1K w - - 1 30,e1e8,2,1668
GGcUM,6rk/pp4p1/4Q2p/3p4/7R/2P3PP/q5PK/8 w - - 0 31,h4h6,2,1037
a1r69,5k2/2p2ppQ/p3p2p/1p4r1/1P6/P1q2P1P/6P1/3R2K1 w - - 0 30,h7h8,2,1545
1WuKg,2n4k/2r1Rrpp/p2p4/1p3B2/1P3B2/7P/P4PP1/6K1 w - - 0 28,e7e8,2,969
0SBFj,4q2k/1p2r1pp/p2R1R2/8/6Q1/8/PP4PP/7K b - - 0 31,e7e1,2,399
mf6YM,4R1rk/p1p2prp/3p1Q2/3P4/2P5/1P4P1/q4P1P/4b1K1 w - - 0 27,e8g8,2,1133
cMrQy,6k1/1p3ppp/4p3/3p4/8/2r1PP1P/6P1/R5K1 w - - 0 30,a1a8,2,651
7gOFy,3q1r1k/5P1p/6p1/1p6/6P1/1p1P4/PP2Q1KP/8 w - - 0 35,e2e5,2,881
WSgnk,2k5/ppp2p2/8/2b1Q1P1/6p1/2q4r/P4PK1/4R1R1 b - - 1 30,c3f3,2,1281
EBM2r,6k1/4rp2/p4Rq1/3B4/3Q2p1/2P5/PP4PK/R1B1r3 b - - 3 35,g4g3,2,1915
doMWQ,1k1r4/5R2/pb3Pp1/6p1/6P1/1NP5/1P4P1/7K b - - 0 37,d8h8,2,1423
b3ZFn,5rk1/2R2p1p/2p3p1/4P3/4B3/pP6/P1pr1PPP/2R3K1 b - - 1 27,d2d1,2,878
Fw8ML,3r3k/p4R1p/7P/8/8/8/rp6/5R1K w - - 0 43,f7f8,2,746
vTlKz,1r1r2k1/p4ppp/1n2p3/8/2P5/8/PB1R1PPP/1K1R4 w - - 1 28,d2d8,2,793
HfsYl,2b5/7p/p1p2kp1/3p4/8/P1NB1nP1/1PP1Rr1P/3K4 b - - 4 29,f2f1,2,1136
cB9C0,r3k2r/1p3ppp/1P2p3/p1q1N3/4bP2/6K1/3Q2PP/7R w kq - 0 29,d2d7,2,906
sCC20,r1b3k1/ppp5/6p1/4B3/2P1N2q/3P3r/PP3P2/R1Q1R1K1 b - - 0 21,h3h1,2,1455
yZ1SL,5rk1/p1q2rpp/2p1p3/8/2pPQ3/7P/PPPB2Pb/R4R1K b - - 2 19,f7f1,2,667
g68pV,r7/2QN3n/2p2pkp/6p1/2P1P3/1P1b2Pq/P4R2/6K1 w - - 0 33,d7e5,2,1812
uQdOb,2r3k1/3r2pp/p1q2p2/7Q/5B2/7P/PPP3P1/4R1K1 w - - 7 25,e1e8,2,930
dAnUF,3r2k1/3P1ppp/1p4q1/2p5/8/p1P3P1/5P1P/2NRR1K1 w - - 0 31,e1e8,2,698
75Jo4,8/6pp/8/5B2/Q3Pn2/5Pk1/PPr3P1/7K b - - 3 37,c2c1,2,841
A7hmw,4r1k1/p4ppp/3Pq3/5b2/5B2/P1N2B2/1Q3PPP/2R3K1 b - - 0 26,e6e1,2,577
6wuqC,2krr3/pp1nb2p/7R/3p2P1/3P1B2/5P2/P7/4KB2 w - - 2 24,h6c6,2,1386
aZ2Sk,2q1rb1k/3r1Q1p/b3p1p1/p2p2B1/1p1P2P1/2PN4/PP5P/R4RK1 w - - 4 29,g5f6,2,1292
T0z7K,8/R7/1r1p1kp1/1ppP4/5PP1/1P3B2/2b5/6K1 w - - 1 38,g4g5,2,896
FJMJW,8/4R3/3rpppk/8/5PPK/8/8/8 w - - 3 45,g4g5,2,998
PHwn3,6k1/6p1/2p1p3/1p1BPp2/3P3q/7N/r4rP1/2RQ2RK b - - 0 38,h4h3,2,1342
CPWSr,n1kr1b1r/p2bq1pp/1p1pp3/2p5/4B3/2NQnP2/PP2N1PP/1KR1R3 w - - 0 19,d3a6,2,1418
eny2y,1r1qr1k1/p1p2p1p/1p4p1/4P3/3pb3/1P1P4/PBP1QP1P/1R3RK1 b - - 0 19,d8g5,2,741
9Wbgj,3RNb2/1p3p1p/6pk/8/2r3PP/1q6/1B6/1K5R w - - 5 30,g4g5,2,1017
3lISD,4r3/6pk/2Q5/P2p3p/3P4/2P3bP/1P4P1/2B1rRK1 b - - 0 35,e1f1,2,1484
9kOYM,Q5R1/p2N3p/2N3pk/3b4/2q5/7P/1P4P1/7K b - - 0 35,c4f1,2,1314
mbTWZ,4R3/pR6/2p3k1/6pN/1pb3P1/7P/Pr3r2/6K1 w - - 4 31,b7g7,2,1386
hWykf,2kr3r/1p3pp1/pb2p1p1/4Pn2/1P2NP2/PN6/6PP/3R1R1K b - - 6 21,h8h2,2,1785
Q8N6s,R2nk3/p1q2p2/1p2pQp1/3pP1P1/2nP1NP1/8/PP6/1K6 b - - 8 27,c4d2,2,744
ImyvW,8/2R4p/kp4p1/2p5/1PP4r/2K5/8/8 w - - 0 41,b4b5,2,925
sYbcH,7k/pp4pp/6p1/q7/3Pn3/P3P3/3RB1rP/2Q1K3 w - - 0 24,c1c8,2,439
MWSAf,r1b2r1k/pp4pp/1b1N1qn1/2p1R2Q/P1B5/1P6/2PP2PP/R6K w - - 5 24,h5h7,2,1739
YFi6O,4B3/1p3r1k/p7/P3Q2p/1P2P1q1/6P1/7P/6K1 b - - 2 37,g4d1,2,1321
JCyO9,6k1/2p3b1/2Pp4/3P4/p3Q1p1/P5q1/1PKB4/2R2r2 b - - 2 38,g3b3,2,1470
AwJm7,r1br1kn1/5ppp/3b4/pB6/P2B4/2P5/4RPPP/4R1K1 w - - 3 26,e2e8,2,800
AWtRL,7k/4p1r1/5pQb/pr5p/3P4/q3PP2/5P1P/2R2RK1 w - - 0 30,c1c8,2,788
BGuSt,2Q5/pp3r2/k3pq2/8/P7/2p1bb2/1RP2P2/4K1R1 w - - 0 35,c8c4,2,1354
xvytf,1r1r3k/p4pbP/8/q3P3/2p1bPP1/2N1B3/PP5Q/2KR3R b - - 2 26,a5c3,2,1814
ABc3E,2krr3/pp1n2pp/2p1Q3/2b4q/4P3/2PB2B1/PP2N1PP/5R1K w - - 1 19,e6c6,2,980
kOvTU,2k4r/p2R2p1/5b1p/4pP2/6P1/4B3/P1r4P/3RKB2 b - - 8 32,f6h4,2,985
TqsrE,8/p5p1/7p/1Pp1Q3/2PpbPk1/1P2q2P/6P1/R4R1K b - - 0 29,e3h3,2,1503
dGdV2,8/1kp2pp1/7p/6r1/Pb6/2N2P2/3PrR1P/1RB4K b - - 0 28,e2e1,2,1139
tOyF7,r4r1k/pp4pp/2n2p2/3Q4/B3R2N/6Pb/PqP2b1P/RN5K w - - 1 17,h4g6,2,1039
2dj8N,3r1r2/pp3bpk/2p5/4R3/6Q1/1P4P1/PB3q1P/R6K w - - 1 24,e5h5,2,1607
a58oG,3r1k2/p1p1qpb1/1p6/2n1PQN1/7P/2P5/PP3PP1/2KR4 w - - 1 22,d1d8,2,1674
QPsRq,8/p5p1/4R3/4P1kp/4P3/4r1P1/Pr3PKP/8 w - - 0 32,h2h4,2,914
gA0E0,r2nk2r/1ppb1pp1/1p1p1q2/4P1N1/1PB1P3/1QPP2p1/P5P1/R1B2RK1 b kq - 0 16,h8h1,2,1757
9MFqU,r5k1/ppp4p/5B2/2bpP3/6b1/5P2/PPB1Qq1P/R3R2K b - - 0 21,g4f3,2,1177
6gl44,3Qn1k1/p4ppp/4p3/4Nq2/2PP4/P1P1B3/5PPP/6K1 b - - 1 24,f5b1,2,1120
DBhEN,8/2k3p1/K6p/1P6/8/8/1R5P/2r5 b - - 0 44,c1a1,2,931
q5B0I,7k/ppp3pp/3q1p2/3p1n2/3P3P/2P3PP/PP2Q1K1/4B3 w - - 7 27,e2e8,2,400
kOCeA,3r2k1/3r1ppp/4p3/8/2P2n2/1N3P2/R4P1P/R5K1 b - - 2 33,d7d1,2,1300
9aw17,r1b2n1k/pp5p/3Q2p1/6N1/2q1P2P/8/P1P3P1/1K6 w - - 0 22,d6f8,2,1626
kPXNb,5r2/4k3/2p1p3/2P1P1P1/8/pPR5/P7/K7 b - - 0 38,f8f1,2,557
cypop,5bk1/pR1b3p/2p2n2/4Kp2/2P2N1N/1P4PP/3r2B1/8 b - - 4 31,f6g4,2,2201
7Kru5,r1b2qk1/1p3pb1/p3p1nR/6P1/4P3/2p4Q/PPP2P2/2K4R w - - 0 23,h6h8,2,1290
4Puay,8/5p2/2Q2p1b/4k3/4P3/5q2/5P2/5K2 w - - 6 48,c6d5,2,953
XiWSO,3q1r2/rp5k/pNnp3b/5p1p/2B2N2/2P3Q1/PP4PP/2KR4 w - - 1 26,g3g6,2,1126
K8CXu,3r4/pp6/2p3N1/3b1R2/1P4kp/P5p1/4r3/5RK1 w - - 10 38,f1f4,2,1388
MOw7Q,6k1/5ppp/3R4/8/p3r3/2p3PP/P1P3P1/6K1 w - - 0 37,d6d8,2,859
PX7jL,1k4r1/1q3p1p/1p2p2p/P1b1P3/2B5/6P1/4QP2/R2R2K1 b - - 0 28,g8g3,2,1177
E2q7M,r1b2r2/pp1np1bk/2p5/5p2/3PpB2/1B2P3/PPPN1Pq1/R2QK3 w Q - 0 16,d1h5,2,1086
WOhZa,5r2/1p4k1/2p3p1/6p1/6Q1/2PB4/P1P2q2/5R1K b - - 1 35,f8h8,2,1430
xI20t,8/8/8/5Rp1/8/6kP/2r5/7K b - - 0 76,c2c1,2,977
AIt3k,5R2/pk6/1p6/1P2pq2/7Q/6pP/P5P1/7K b - - 0 35,f5b1,2,1347
mVwhr,4Q3/5pk1/3P2p1/8/2pb2P1/6q1/6B1/5R1K b - - 6 46,g3h4,2,1089
P1blU,7k/6p1/3B1p1p/p1P5/3Q4/P3rP2/1Pq1r3/K2R3R b - - 4 38,e3a3,2,1629
LQdft,6nr/2pk4/4n3/1pb1P2p/5P1K/P1Bq2P1/7P/RN1Q3R b - - 1 29,c5e7,2,1653
eiYJ3,2r1k2r/3p1ppp/p2Qp3/1p2P3/5P2/P7/1P4PP/2R4K b k - 0 21,c8c1,2,400
CRPYp,4k3/7R/4K3/8/8/1p6/6rp/8 w - - 0 58,h7h8,2,1162
